�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2019-09-11,'000795,荎醫貌,7.32,7.48,6.91,7.04,7.03,0.29,4.1252,10.883,123379275,891901132.98,8298567633.96,8298567633.96
2019-09-10,'000795,荎醫貌,7.03,7.07,6.84,6.89,6.88,0.15,2.1802,6.8775,77968823,544187133.6,7969799244.09,7969799244.09
2019-09-09,'000795,荎醫貌,6.88,6.89,6.75,6.83,6.77,0.11,1.6248,4.3826,49684806,338576870.18,7799746628.64,7799746628.64
2019-09-06,'000795,荎醫貌,6.77,6.91,6.75,6.91,6.92,-0.15,-2.1676,4.3012,48762000,332019029.91,7675041377.31,7675041377.31
2019-09-05,'000795,荎醫貌,6.92,6.97,6.75,6.8,6.83,0.09,1.3177,6.1558,69787366,478879512.15,7845093992.76,7845093992.76
2019-09-04,'000795,荎醫貌,6.83,6.93,6.76,6.88,6.86,-0.03,-0.4373,3.9037,44255338,302219672.38,7743062423.49,7743062423.49
2019-09-03,'000795,荎醫貌,6.86,7.01,6.84,6.88,6.86,0.0,0.0,4.4805,50794837,350285222.14,7777072946.58,7777072946.58
2019-09-02,'000795,荎醫貌,6.86,6.94,6.7,6.75,6.9,-0.04,-0.5797,5.2064,59023580,402688989.73,7777072946.58,7777072946.58
2019-08-30,'000795,荎醫貌,6.9,7.14,6.51,6.59,6.65,0.25,3.7594,8.6758,98356443,669747893.37,7822420310.7,7822420310.7
2019-08-29,'000795,荎醫貌,6.65,6.7,6.55,6.59,6.59,0.06,0.9105,3.1831,36085839,239008324.24,7538999284.95,7538999284.95
2019-08-28,'000795,荎醫貌,6.59,6.73,6.58,6.68,6.73,-0.14,-2.0802,3.5812,40599300,269511566.9,7470978238.77,7470978238.77
2019-08-27,'000795,荎醫貌,6.73,6.81,6.51,6.68,6.76,-0.03,-0.4438,5.6112,63613111,422610624.85,7629694013.19,7629694013.19
2019-08-26,'000795,荎醫貌,6.76,7.15,6.75,7.05,6.76,0.0,0.0,7.4601,84574215,584586630.16,7663704536.28,7663704536.28
2019-08-23,'000795,荎醫貌,6.76,6.97,6.61,6.63,6.62,0.14,2.1148,7.4283,84213510,574246787.34,7663704536.28,7663704536.28
2019-08-22,'000795,荎醫貌,6.62,6.8,6.56,6.75,6.7,-0.08,-1.194,3.7125,42088149,280536821.9,7504988761.86,7504988761.86
2019-08-21,'000795,荎醫貌,6.7,6.83,6.67,6.72,6.84,-0.14,-2.0468,4.3582,49407710,332589351.08,7595683490.1,7595683490.1
2019-08-20,'000795,荎醫貌,6.84,6.88,6.51,6.54,6.6,0.24,3.6364,7.0304,79701970,532201339.94,7754399264.52,7754399264.52
2019-08-19,'000795,荎醫貌,6.6,6.63,6.32,6.4,6.54,0.06,0.9174,5.7503,65189862,422489136.78,7482315079.8,7482315079.8
2019-08-16,'000795,荎醫貌,6.54,6.57,6.26,6.28,6.17,0.37,5.9968,7.3006,82765842,533081315.78,7414294033.62,7414294033.62
2019-08-15,'000795,荎醫貌,6.17,6.28,6.07,6.12,6.21,-0.04,-0.6441,3.0736,34844725,214866979.68,6994830915.51,6994830915.51
2019-08-14,'000795,荎醫貌,6.21,6.3,6.1,6.15,6.32,-0.11,-1.7405,3.8248,43360645,269266331.16,7040178279.63,7040178279.63
2019-08-13,'000795,荎醫貌,6.32,6.47,6.21,6.31,6.37,-0.05,-0.7849,4.0611,46039803,292001137.93,7164883530.96,7164883530.96
2019-08-12,'000795,荎醫貌,6.37,6.67,6.12,6.65,6.67,-0.3,-4.4978,6.0066,68095874,430189458.18,7221567736.11,7221567736.11
2019-08-09,'000795,荎醫貌,6.67,6.95,6.66,6.76,6.78,-0.11,-1.6224,5.1904,58842304,399996134.23,7561672967.01,7561672967.01
2019-08-08,'000795,荎醫貌,6.78,7.02,6.72,6.98,7.12,-0.34,-4.7753,7.0968,80454801,552058858.78,7686378218.34,7686378218.34
2019-08-07,'000795,荎醫貌,7.12,7.36,6.61,6.75,6.82,0.3,4.3988,10.6834,121116329,838599535.67,8071830813.36,8071830813.36
2019-08-06,'000795,荎醫貌,6.82,7.07,6.55,6.69,6.87,-0.05,-0.7278,9.7976,111073448,764422508.75,7731725582.46,7731725582.46
2019-08-05,'000795,荎醫貌,6.87,7.05,6.51,6.66,6.72,0.15,2.2321,9.8566,111742686,765256414.98,7788409787.61,7788409787.61
2019-08-02,'000795,荎醫貌,6.72,6.83,6.41,6.77,6.21,0.51,8.2126,10.8071,122518297,815717101.05,7618357172.16,7618357172.16
2019-08-01,'000795,荎醫貌,6.21,6.31,6.14,6.2,6.19,0.02,0.3231,3.7068,42023031,261674539.04,7040178279.63,7040178279.63
2019-07-31,'000795,荎醫貌,6.19,6.22,5.95,6.11,6.1,0.09,1.4754,3.9702,45009700,275667985.77,7017504597.57,7017504597.57
2019-07-30,'000795,荎醫貌,6.1,6.15,6.07,6.1,6.08,0.02,0.3289,1.699,19261600,117664633.62,6915473028.3,6915473028.3
2019-07-29,'000795,荎醫貌,6.08,6.22,6.05,6.16,6.16,-0.08,-1.2987,2.3865,27054957,165443854.48,6892799346.24,6892799346.24
2019-07-26,'000795,荎醫貌,6.16,6.19,6.12,6.16,6.23,-0.07,-1.1236,1.8561,21042505,129521344.3,6983494074.48,6983494074.48
2019-07-25,'000795,荎醫貌,6.23,6.27,6.13,6.22,6.21,0.02,0.3221,2.5504,28913683,179012861.47,7062851961.69,7062851961.69
2019-07-24,'000795,荎醫貌,6.21,6.28,6.17,6.17,6.18,0.03,0.4854,2.3706,26874949,167162925.5,7040178279.63,7040178279.63
2019-07-23,'000795,荎醫貌,6.18,6.21,6.1,6.13,6.1,0.08,1.3115,2.1272,24115851,148225047.7,7006167756.54,7006167756.54
2019-07-22,'000795,荎醫貌,6.1,6.62,6.08,6.57,6.69,-0.59,-8.8191,4.722,53532402,332961135.98,6915473028.3,6915473028.3
2019-07-19,'000795,荎醫貌,6.69,6.84,6.66,6.78,6.88,-0.19,-2.7616,4.1685,47257387,318012229.88,7584346649.07,7584346649.07
2019-07-18,'000795,荎醫貌,6.88,7.16,6.71,6.74,6.69,0.19,2.8401,7.8465,88954894,615051523.44,7799746628.64,7799746628.64
2019-07-17,'000795,荎醫貌,6.69,6.85,6.5,6.58,6.6,0.09,1.3636,5.5442,62853471,419265746.55,7584346649.07,7584346649.07
2019-07-16,'000795,荎醫貌,6.6,6.72,6.55,6.66,6.67,-0.07,-1.0495,4.2634,48333883,320155465.94,7482315079.8,7482315079.8
2019-07-15,'000795,荎醫貌,6.67,6.85,6.31,6.39,6.31,0.36,5.7052,6.8917,78129651,514967834.54,7561672967.01,7561672967.01
2019-07-12,'000795,荎醫貌,6.31,6.47,6.3,6.39,6.23,0.08,1.2841,3.5972,40780378,259668565.58,7153546689.93,7153546689.93
2019-07-11,'000795,荎醫貌,6.23,6.47,6.19,6.36,6.24,-0.01,-0.1603,2.726,30904604,194998292.96,7062851961.69,7062851961.69
2019-07-10,'000795,荎醫貌,6.24,6.49,6.17,6.37,6.4,-0.16,-2.5,3.4108,38667847,244820551.61,7074188802.72,7074188802.72
2019-07-09,'000795,荎醫貌,6.4,6.6,6.24,6.38,6.32,0.08,1.2658,4.4978,50990663,328012100.71,7255578259.2,7255578259.2
2019-07-08,'000795,荎醫貌,6.32,6.67,6.07,6.65,6.73,-0.41,-6.0921,4.8382,54849627,346781685.83,7164883530.96,7164883530.96
2019-07-05,'000795,荎醫貌,6.73,6.8,6.6,6.7,6.68,0.05,0.7485,3.5202,39907442,266770596.45,7629694013.19,7629694013.19
2019-07-04,'000795,荎醫貌,6.68,6.88,6.62,6.81,6.75,-0.07,-1.037,3.7525,42541451,285070854.63,7573009808.04,7573009808.04
2019-07-03,'000795,荎醫貌,6.75,7.02,6.72,6.98,6.98,-0.23,-3.2951,3.8331,43454899,296971377.55,7652367695.25,7652367695.25
2019-07-02,'000795,荎醫貌,6.98,7.14,6.91,7.02,7.07,-0.09,-1.273,4.0943,46416636,325635983.08,7913115038.94,7913115038.94
2019-07-01,'000795,荎醫貌,7.07,7.09,6.6,6.99,7.2,-0.13,-1.8056,6.5416,74160835,511401793.44,8015146608.21,8015146608.21
2019-06-28,'000795,荎醫貌,7.2,7.42,6.91,6.93,6.99,0.21,3.0043,8.7155,77478623,551516413.19,8162525541.6,6400609401.6
2019-06-27,'000795,荎醫貌,6.99,7.15,6.96,7.07,7.08,-0.09,-1.2712,4.9833,44300004,311630233.72,7924451879.97,6213924960.72
2019-06-26,'000795,荎醫貌,7.08,7.25,6.87,7.24,7.34,-0.26,-3.5422,7.3322,65181285,460422857.69,8026483449.24,6293932578.24
2019-06-25,'000795,荎醫貌,7.34,7.65,7.3,7.6,7.88,-0.54,-6.8528,9.491,84372773,623473472.24,8321241316.02,6525065695.52
2019-06-24,'000795,荎醫貌,7.88,8.11,7.51,7.56,7.64,0.24,3.1414,11.9834,106528814,838568755.54,8933430731.64,7005111400.64
2019-06-21,'000795,荎醫貌,7.64,7.94,7.43,7.51,7.49,0.15,2.0027,11.2951,100410718,771007311.8,8661346546.92,6791757753.92
2019-06-20,'000795,荎醫貌,7.49,7.61,7.25,7.59,7.65,-0.16,-2.0915,9.2692,82400583,609413383.78,8491293931.47,6658411724.72
2019-06-19,'000795,荎醫貌,7.65,7.94,7.52,7.57,7.57,0.08,1.0568,10.0786,89595888,690237020.34,8672683387.95,6800647489.2
2019-06-18,'000795,荎醫貌,7.57,7.88,7.36,7.81,7.98,-0.41,-5.1378,10.2905,91479820,697550639.45,8581988659.71,6729529606.96
2019-06-17,'000795,荎醫貌,7.98,8.28,7.78,7.91,8.1,-0.12,-1.4815,7.9665,70820396,573061401.03,9046799141.94,7094008753.44
2019-06-14,'000795,荎醫貌,8.1,8.42,8.01,8.31,8.51,-0.41,-4.8179,9.2309,82059833,671679468.18,9182841234.3,7200685576.8
2019-06-13,'000795,荎醫貌,8.51,8.56,7.93,8.29,8.64,-0.13,-1.5046,15.6221,138876518,1146647513.34,9647651716.53,7565164723.28
2019-06-12,'000795,荎醫貌,8.64,9.65,8.52,9.0,8.8,-0.16,-1.8182,27.8113,247235143,2271855416.24,9795030649.92,7680731281.92
2019-06-11,'000795,荎醫貌,8.8,8.8,7.88,7.88,8.0,0.8,10.0,18.0636,160581064,1351335564.84,9976420106.4,7822967046.4
2019-06-10,'000795,荎醫貌,8.0,8.16,7.5,8.06,7.93,0.07,0.8827,14.2985,127109959,1001379549.76,9069472824.0,7111788224.0
2019-06-06,'000795,荎醫貌,7.93,8.16,7.32,7.58,7.9,0.03,0.3797,15.1195,134408155,1062558654.86,8990114936.79,7049560077.04
2019-06-05,'000795,荎醫貌,7.9,8.66,7.81,8.44,8.3,-0.4,-4.8193,16.7086,148535091,1231057905.84,8956104413.7,7022890871.2
2019-06-04,'000795,荎醫貌,8.3,8.42,7.84,7.98,8.12,0.18,2.2167,17.3896,154588832,1253434089.35,9409578054.9,7378480282.4
2019-06-03,'000795,荎醫貌,8.12,8.9,8.02,8.69,8.87,-0.75,-8.4555,18.9261,168248302,1407525260.1,9205514916.36,7218465047.36
2019-05-31,'000795,荎醫貌,8.87,9.65,8.85,9.02,9.7,-0.83,-8.5567,20.8845,185657499,1709888742.75,10055777993.6,7885195193.36
2019-05-30,'000795,荎醫貌,9.7,10.3,8.56,9.39,9.39,0.31,3.3014,34.449,306242213,2876604943.94,10996735799.1,8623043221.6
2019-05-29,'000795,荎醫貌,9.39,9.39,8.75,9.0,8.54,0.85,9.9532,18.1309,161179251,1499917733.93,10645293727.2,8347461427.92
2019-05-28,'000795,荎醫貌,8.54,8.54,7.55,7.55,7.76,0.78,10.0515,23.5686,209518810,1693838547.33,9681662239.62,7591833929.12
2019-05-27,'000795,荎醫貌,7.76,8.08,7.24,7.49,7.55,0.21,2.7815,24.0758,214027505,1664233588.19,8797388639.28,6898434577.28
2019-05-24,'000795,荎醫貌,7.55,8.7,7.43,7.65,8.25,-0.7,-8.4848,31.747,282222138,2250405079.87,8559314977.65,6711750136.4
2019-05-23,'000795,荎醫貌,8.25,8.25,7.58,7.76,7.5,0.75,10.0,31.9628,284141111,2300089130.08,9352893849.75,7334031606.0
2019-05-22,'000795,荎醫貌,7.5,7.9,7.33,7.9,7.18,0.32,4.4568,22.2344,197657702,1536284831.68,8502630772.5,6667301460.0
2019-05-21,'000795,荎醫貌,7.18,7.18,6.53,6.89,6.53,0.65,9.9541,17.382,154521715,1082725503.72,8139851859.54,6382829931.04
2019-05-20,'000795,荎醫貌,6.53,6.53,5.94,6.01,5.94,0.59,9.9327,23.4481,208447228,1317415385.75,7402957192.59,5804997137.84
2019-05-17,'000795,荎醫貌,5.94,5.94,5.94,5.94,5.4,0.54,10.0,4.4011,39125042,232402749.48,6734083571.82,5280502756.32
2019-05-16,'000795,荎醫貌,5.4,5.4,5.31,5.31,4.91,0.49,9.9796,2.2866,20327498,109546460.2,6121894156.2,4800457051.2
2019-05-15,'000795,荎醫貌,4.91,5.05,4.7,4.75,4.77,0.14,2.935,4.2602,37872354,184277048.42,5566388945.73,4364860022.48
2019-05-14,'000795,荎醫貌,4.77,5.05,4.76,4.84,4.74,0.03,0.6329,3.4695,30843195,150293207.07,5407673171.31,4240403728.56
2019-05-13,'000795,荎醫貌,4.74,4.87,4.67,4.7,4.89,-0.15,-3.0675,2.8133,25009159,118742864.78,5373662648.22,4213734522.72
2019-05-10,'000795,荎醫貌,4.89,4.93,4.67,4.72,4.74,0.15,3.1646,6.1263,54461008,262035538.4,5543715263.67,4347080551.92
2019-05-09,'000795,荎醫貌,4.74,4.74,4.24,4.26,4.31,0.43,9.9768,4.4826,39849531,185638986.99,5373662648.22,4213734522.72
2019-05-08,'000795,荎醫貌,4.31,4.36,4.16,4.2,4.28,0.03,0.7009,1.0912,9700522,41622749.94,4886178483.93,3831475905.68
2019-05-07,'000795,荎醫貌,4.28,4.3,4.2,4.25,4.2,0.08,1.9048,0.9961,8855104,37709418.64,4852167960.84,3804806699.84
2019-05-06,'000795,荎醫貌,4.2,4.54,4.18,4.49,4.64,-0.44,-9.4828,1.7419,15484736,67196869.0,4761473232.6,3733688817.6
2019-04-30,'000795,荎醫貌,4.64,4.7,4.56,4.57,4.58,0.06,1.31,0.884,7858422,36519700.5,5260294237.92,4124837169.92
2019-04-29,'000795,荎醫貌,4.58,4.86,4.55,4.82,4.8,-0.22,-4.5833,1.5867,14105082,65788560.1,5192273191.74,4071498758.24
2019-04-26,'000795,荎醫貌,4.8,5.03,4.8,5.0,5.08,-0.28,-5.5118,2.5611,22767507,111583067.34,5441683694.4,4267072934.4
2019-04-25,'000795,荎醫貌,5.08,5.35,5.07,5.22,5.22,-0.14,-2.682,2.7778,24694065,129290231.78,5759115243.24,4515985522.24
2019-04-24,'000795,荎醫貌,5.22,5.27,5.13,5.25,5.31,-0.09,-1.6949,1.862,16553008,86090492.32,5917831017.66,4640441816.16
2019-04-23,'000795,荎醫貌,5.31,5.45,5.11,5.3,5.31,0.0,0.0,3.0755,27340008,143878752.38,6019862586.93,4720449433.68
2019-04-22,'000795,荎醫貌,5.31,5.45,5.27,5.33,5.32,-0.01,-0.188,3.2105,28540348,152768663.06,6019862586.93,4720449433.68
2019-04-19,'000795,荎醫貌,5.32,5.39,5.1,5.26,5.27,0.05,0.9488,3.1227,27760256,145927210.16,6031199427.96,4729339168.96
2019-04-18,'000795,荎醫貌,5.27,5.35,5.21,5.24,5.23,0.04,0.7648,2.0748,18444382,97419802.04,5974515222.81,4684890492.56
2019-04-17,'000795,荎醫貌,5.23,5.31,5.22,5.24,5.27,-0.04,-0.759,1.9998,17778042,93431001.4,5929167858.69,4649331551.44
2019-04-16,'000795,荎醫貌,5.27,5.28,5.02,5.07,5.1,0.17,3.3333,2.4055,21383882,111047825.62,5974515222.81,4684890492.56
2019-04-15,'000795,荎醫貌,5.1,5.31,5.09,5.27,5.22,-0.12,-2.2989,1.6981,15096102,78901120.38,5781788925.3,4533764992.8
2019-04-12,'000795,荎醫貌,5.22,5.25,5.13,5.16,5.17,0.05,0.9671,1.4351,12758078,66273027.44,5917831017.66,4640441816.16
2019-04-11,'000795,荎醫貌,5.17,5.31,5.15,5.24,5.24,-0.07,-1.3359,1.9018,16906328,88228842.76,5861146812.51,4595993139.76
2019-04-10,'000795,荎醫貌,5.24,5.33,5.18,5.31,5.38,-0.14,-2.6022,2.6805,23828524,125021843.04,5940504699.72,4658221286.72
2019-04-09,'000795,荎醫貌,5.38,5.51,5.31,5.51,5.51,-0.13,-2.3593,3.3478,29761350,159633017.78,6099220474.14,4782677580.64
